time,temp,humidity,location,temp_outside,humidity_outside,location_outside
2021-09-06 13:00:00,64.4,70.4,Lower Southeast,74.0,46.0,Outside
2021-09-06 13:00:00,64.22,75.9,Lower Southwest,74.0,46.0,Outside
2021-09-06 13:00:00,71.24,61.4,Upper East (Garage),74.0,46.0,Outside
2021-09-06 13:00:00,69.98,60.39,Upper West (Bedroom),74.0,46.0,Outside
2021-09-06 13:00:00,74.0,46.0,Outside,74.0,46.0,Outside
2021-09-06 14:00:00,64.58,70.4,Lower Northeast,77.0,40.0,Outside
2021-09-06 14:00:00,70.88,59.4,Backyard,77.0,40.0,Outside
2021-09-06 14:00:00,64.22,70.4,Lower Southeast,77.0,40.0,Outside
2021-09-06 14:00:00,64.22,78.6,Lower Southwest,77.0,40.0,Outside
2021-09-06 14:00:00,71.42,60.9,Upper East (Garage),77.0,40.0,Outside
2021-09-06 14:00:00,70.52,61.29,Upper West (Bedroom),77.0,40.0,Outside
2021-09-06 14:00:00,77.0,40.0,Outside,77.0,40.0,Outside
2021-09-06 15:00:00,65.12,69.8,Lower Northeast,81.0,35.0,Outside
2021-09-06 15:00:00,71.06,58.2,Backyard,81.0,35.0,Outside
2021-09-06 15:00:00,64.22,70.6,Lower Southeast,81.0,35.0,Outside
2021-09-06 15:00:00,64.22,78.1,Lower Southwest,81.0,35.0,Outside
2021-09-06 15:00:00,71.6,59.7,Upper East (Garage),81.0,35.0,Outside
2021-09-06 15:00:00,70.88,59.69,Upper West (Bedroom),81.0,35.0,Outside
2021-09-06 15:00:00,81.0,35.0,Outside,81.0,35.0,Outside
2021-09-06 16:00:00,65.3,68.1,Lower Northeast,82.0,30.0,Outside
2021-09-06 16:00:00,71.24,58.2,Backyard,82.0,30.0,Outside
2021-09-06 16:00:00,64.22,70.5,Lower Southeast,82.0,30.0,Outside
2021-09-06 16:00:00,64.4,77.7,Lower Southwest,82.0,30.0,Outside
2021-09-06 16:00:00,71.78,59.4,Upper East (Garage),82.0,30.0,Outside
2021-09-06 16:00:00,71.42,58.19,Upper West (Bedroom),82.0,30.0,Outside
2021-09-06 16:00:00,82.0,30.0,Outside,82.0,30.0,Outside
2021-09-06 17:00:00,65.66,66.2,Lower Northeast,84.0,26.0,Outside
2021-09-06 17:00:00,71.24,60.1,Backyard,84.0,26.0,Outside
2021-09-06 17:00:00,64.58,70.4,Lower Southeast,84.0,26.0,Outside
2021-09-06 17:00:00,64.58,76.7,Lower Southwest,84.0,26.0,Outside
2021-09-06 17:00:00,71.78,57.9,Upper East (Garage),84.0,26.0,Outside
2021-09-06 17:00:00,71.6,56.89,Upper West (Bedroom),84.0,26.0,Outside
2021-09-06 17:00:00,84.0,26.0,Outside,84.0,26.0,Outside
2021-09-06 18:00:00,65.66,64.5,Lower Northeast,83.0,29.0,Outside
2021-09-06 18:00:00,71.42,60.5,Backyard,83.0,29.0,Outside
2021-09-06 18:00:00,64.58,70.2,Lower Southeast,83.0,29.0,Outside
2021-09-06 18:00:00,64.58,76.7,Lower Southwest,83.0,29.0,Outside
2021-09-06 18:00:00,71.96,57.4,Upper East (Garage),83.0,29.0,Outside
2021-09-06 18:00:00,71.6,56.19,Upper West (Bedroom),83.0,29.0,Outside
2021-09-06 18:00:00,83.0,29.0,Outside,83.0,29.0,Outside
2021-09-06 19:00:00,65.48,64.5,Lower Northeast,81.0,35.0,Outside
2021-09-06 19:00:00,71.24,60.7,Backyard,81.0,35.0,Outside
2021-09-06 19:00:00,64.58,69.8,Lower Southeast,81.0,35.0,Outside
2021-09-06 19:00:00,64.58,78.2,Lower Southwest,81.0,35.0,Outside
2021-09-06 19:00:00,71.96,56.4,Upper East (Garage),81.0,35.0,Outside
2021-09-06 19:00:00,71.24,56.09,Upper West (Bedroom),81.0,35.0,Outside
2021-09-06 19:00:00,81.0,35.0,Outside,81.0,35.0,Outside
2021-09-06 20:00:00,65.48,66.5,Lower Northeast,78.0,37.0,Outside
2021-09-06 20:00:00,71.24,61.4,Backyard,78.0,37.0,Outside
2021-09-06 20:00:00,64.4,69.8,Lower Southeast,78.0,37.0,Outside
2021-09-06 20:00:00,64.4,77.1,Lower Southwest,78.0,37.0,Outside
2021-09-06 20:00:00,71.96,59.2,Upper East (Garage),78.0,37.0,Outside
2021-09-06 20:00:00,71.06,56.89,Upper West (Bedroom),78.0,37.0,Outside
2021-09-06 20:00:00,78.0,37.0,Outside,78.0,37.0,Outside
2021-09-06 21:00:00,65.3,66.3,Lower Northeast,75.0,43.0,Outside
2021-09-06 21:00:00,71.24,61.4,Backyard,75.0,43.0,Outside
2021-09-06 21:00:00,64.94,69.6,Lower Southeast,75.0,43.0,Outside
2021-09-06 21:00:00,64.76,79.6,Lower Southwest,75.0,43.0,Outside
2021-09-06 21:00:00,71.96,59.3,Upper East (Garage),75.0,43.0,Outside
2021-09-06 21:00:00,70.88,57.59,Upper West (Bedroom),75.0,43.0,Outside
2021-09-06 21:00:00,75.0,43.0,Outside,75.0,43.0,Outside
2021-09-06 22:00:00,64.94,66.9,Lower Northeast,73.0,51.0,Outside
2021-09-06 22:00:00,71.24,60.9,Backyard,73.0,51.0,Outside
2021-09-06 22:00:00,64.58,70.2,Lower Southeast,73.0,51.0,Outside
2021-09-06 22:00:00,64.58,79.0,Lower Southwest,73.0,51.0,Outside
2021-09-06 22:00:00,71.96,58.9,Upper East (Garage),73.0,51.0,Outside
2021-09-06 22:00:00,70.88,57.29,Upper West (Bedroom),73.0,51.0,Outside
2021-09-06 22:00:00,73.0,51.0,Outside,73.0,51.0,Outside
2021-09-06 23:00:00,64.76,67.4,Lower Northeast,71.0,55.0,Outside
2021-09-06 23:00:00,70.88,54.5,Backyard,71.0,55.0,Outside
2021-09-06 23:00:00,64.58,70.1,Lower Southeast,71.0,55.0,Outside
2021-09-06 23:00:00,64.58,80.0,Lower Southwest,71.0,55.0,Outside
2021-09-06 23:00:00,71.96,58.6,Upper East (Garage),71.0,55.0,Outside
2021-09-06 23:00:00,70.7,57.09,Upper West (Bedroom),71.0,55.0,Outside
2021-09-06 23:00:00,71.0,55.0,Outside,71.0,55.0,Outside
2021-09-07 00:00:00,64.76,67.2,Lower Northeast,69.0,58.0,Outside
2021-09-07 00:00:00,70.52,52.8,Backyard,69.0,58.0,Outside
2021-09-07 00:00:00,64.58,69.9,Lower Southeast,69.0,58.0,Outside
2021-09-07 00:00:00,64.4,77.2,Lower Southwest,69.0,58.0,Outside
2021-09-07 00:00:00,71.96,59.5,Upper East (Garage),69.0,58.0,Outside
2021-09-07 00:00:00,70.7,58.39,Upper West (Bedroom),69.0,58.0,Outside
2021-09-07 00:00:00,69.0,58.0,Outside,69.0,58.0,Outside
2021-09-07 01:00:00,64.4,66.4,Lower Northeast,66.0,63.0,Outside
2021-09-07 01:00:00,70.16,51.5,Backyard,66.0,63.0,Outside
2021-09-07 01:00:00,64.58,69.8,Lower Southeast,66.0,63.0,Outside
2021-09-07 01:00:00,64.4,76.1,Lower Southwest,66.0,63.0,Outside
2021-09-07 01:00:00,71.78,58.2,Upper East (Garage),66.0,63.0,Outside
2021-09-07 01:00:00,70.52,58.09,Upper West (Bedroom),66.0,63.0,Outside
2021-09-07 01:00:00,66.0,63.0,Outside,66.0,63.0,Outside
2021-09-07 02:00:00,64.4,67.3,Lower Northeast,65.0,63.0,Outside
2021-09-07 02:00:00,70.7,50.7,Backyard,65.0,63.0,Outside
2021-09-07 02:00:00,64.58,69.5,Lower Southeast,65.0,63.0,Outside
2021-09-07 02:00:00,64.4,75.9,Lower Southwest,65.0,63.0,Outside
2021-09-07 02:00:00,71.78,59.7,Upper East (Garage),65.0,63.0,Outside
2021-09-07 02:00:00,70.52,58.69,Upper West (Bedroom),65.0,63.0,Outside
2021-09-07 02:00:00,65.0,63.0,Outside,65.0,63.0,Outside
2021-09-07 03:00:00,64.4,67.5,Lower Northeast,63.0,67.0,Outside
2021-09-07 03:00:00,69.98,50.0,Backyard,63.0,67.0,Outside
2021-09-07 03:00:00,64.4,69.6,Lower Southeast,63.0,67.0,Outside
2021-09-07 03:00:00,64.22,75.9,Lower Southwest,63.0,67.0,Outside
2021-09-07 03:00:00,71.6,59.3,Upper East (Garage),63.0,67.0,Outside
2021-09-07 03:00:00,70.16,58.79,Upper West (Bedroom),63.0,67.0,Outside
2021-09-07 03:00:00,63.0,67.0,Outside,63.0,67.0,Outside
2021-09-07 04:00:00,64.22,67.8,Lower Northeast,62.0,70.0,Outside
2021-09-07 04:00:00,70.16,50.4,Backyard,62.0,70.0,Outside
2021-09-07 04:00:00,64.22,69.8,Lower Southeast,62.0,70.0,Outside
2021-09-07 04:00:00,64.22,75.5,Lower Southwest,62.0,70.0,Outside
2021-09-07 04:00:00,71.6,59.1,Upper East (Garage),62.0,70.0,Outside
2021-09-07 04:00:00,70.16,59.49,Upper West (Bedroom),62.0,70.0,Outside
2021-09-07 04:00:00,62.0,70.0,Outside,62.0,70.0,Outside
2021-09-07 05:00:00,64.04,68.0,Lower Northeast,61.0,72.0,Outside
2021-09-07 05:00:00,70.34,49.6,Backyard,61.0,72.0,Outside
2021-09-07 05:00:00,64.22,70.0,Lower Southeast,61.0,72.0,Outside
2021-09-07 05:00:00,64.22,75.2,Lower Southwest,61.0,72.0,Outside
2021-09-07 05:00:00,71.6,59.8,Upper East (Garage),61.0,72.0,Outside
2021-09-07 05:00:00,69.98,60.09,Upper West (Bedroom),61.0,72.0,Outside
2021-09-07 05:00:00,61.0,72.0,Outside,61.0,72.0,Outside
2021-09-07 06:00:00,63.86,68.1,Lower Northeast,60.0,78.0,Outside
2021-09-07 06:00:00,70.34,49.5,Backyard,60.0,78.0,Outside
2021-09-07 06:00:00,64.22,70.2,Lower Southeast,60.0,78.0,Outside
2021-09-07 06:00:00,64.04,75.0,Lower Southwest,60.0,78.0,Outside
2021-09-07 06:00:00,71.6,59.5,Upper East (Garage),60.0,78.0,Outside
2021-09-07 06:00:00,70.16,60.29,Upper West (Bedroom),60.0,78.0,Outside
2021-09-07 06:00:00,60.0,78.0,Outside,60.0,78.0,Outside
2021-09-07 07:00:00,63.68,68.1,Lower Northeast,59.0,78.0,Outside
2021-09-07 07:00:00,70.34,49.6,Backyard,59.0,78.0,Outside
2021-09-07 07:00:00,64.22,70.0,Lower Southeast,59.0,78.0,Outside
2021-09-07 07:00:00,64.04,74.2,Lower Southwest,59.0,78.0,Outside
2021-09-07 07:00:00,71.42,59.9,Upper East (Garage),59.0,78.0,Outside
2021-09-07 07:00:00,69.98,60.39,Upper West (Bedroom),59.0,78.0,Outside
2021-09-07 07:00:00,59.0,78.0,Outside,59.0,78.0,Outside
2021-09-07 08:00:00,63.68,68.4,Lower Northeast,60.0,72.0,Outside
2021-09-07 08:00:00,70.16,49.8,Backyard,60.0,72.0,Outside
2021-09-07 08:00:00,64.22,70.1,Lower Southeast,60.0,72.0,Outside
2021-09-07 08:00:00,64.04,74.5,Lower Southwest,60.0,72.0,Outside
2021-09-07 08:00:00,71.24,59.0,Upper East (Garage),60.0,72.0,Outside
2021-09-07 08:00:00,69.8,60.19,Upper West (Bedroom),60.0,72.0,Outside
2021-09-07 08:00:00,60.0,72.0,Outside,60.0,72.0,Outside
2021-09-07 09:00:00,63.86,68.9,Lower Northeast,62.0,67.0,Outside
2021-09-07 09:00:00,69.98,51.9,Backyard,62.0,67.0,Outside
2021-09-07 09:00:00,64.22,70.0,Lower Southeast,62.0,67.0,Outside
2021-09-07 09:00:00,64.04,74.8,Lower Southwest,62.0,67.0,Outside
2021-09-07 09:00:00,71.24,60.2,Upper East (Garage),62.0,67.0,Outside
2021-09-07 09:00:00,69.8,60.59,Upper West (Bedroom),62.0,67.0,Outside
2021-09-07 09:00:00,62.0,67.0,Outside,62.0,67.0,Outside
2021-09-07 10:00:00,64.04,69.0,Lower Northeast,66.0,60.0,Outside
2021-09-07 10:00:00,70.52,53.1,Backyard,66.0,60.0,Outside
2021-09-07 10:00:00,64.22,70.2,Lower Southeast,66.0,60.0,Outside
2021-09-07 10:00:00,64.04,75.0,Lower Southwest,66.0,60.0,Outside
2021-09-07 10:00:00,71.24,61.1,Upper East (Garage),66.0,60.0,Outside
2021-09-07 10:00:00,69.8,59.99,Upper West (Bedroom),66.0,60.0,Outside
2021-09-07 10:00:00,66.0,60.0,Outside,66.0,60.0,Outside
2021-09-07 11:00:00,64.22,69.3,Lower Northeast,70.0,53.0,Outside
2021-09-07 11:00:00,70.52,53.8,Backyard,70.0,53.0,Outside
2021-09-07 11:00:00,64.22,70.4,Lower Southeast,70.0,53.0,Outside
2021-09-07 11:00:00,64.22,75.7,Lower Southwest,70.0,53.0,Outside
2021-09-07 11:00:00,71.42,60.1,Upper East (Garage),70.0,53.0,Outside
2021-09-07 11:00:00,69.98,59.19,Upper West (Bedroom),70.0,53.0,Outside
2021-09-07 11:00:00,70.0,53.0,Outside,70.0,53.0,Outside
2021-09-07 12:00:00,64.58,69.2,Lower Northeast,74.0,46.0,Outside
2021-09-07 12:00:00,71.06,54.2,Backyard,74.0,46.0,Outside
2021-09-07 12:00:00,64.22,70.2,Lower Southeast,74.0,46.0,Outside
2021-09-07 12:00:00,64.22,76.3,Lower Southwest,74.0,46.0,Outside
2021-09-07 12:00:00,71.6,60.9,Upper East (Garage),74.0,46.0,Outside
2021-09-07 12:00:00,70.34,60.09,Upper West (Bedroom),74.0,46.0,Outside
2021-09-07 12:00:00,74.0,46.0,Outside,74.0,46.0,Outside
2021-09-07 13:00:00,64.94,70.3,Lower Northeast,77.0,42.0,Outside
2021-09-07 13:00:00,71.24,54.0,Backyard,77.0,42.0,Outside
2021-09-07 13:00:00,64.22,70.4,Lower Southeast,77.0,42.0,Outside
2021-09-07 13:00:00,64.4,76.9,Lower Southwest,77.0,42.0,Outside
2021-09-07 13:00:00,71.78,61.0,Upper East (Garage),77.0,42.0,Outside
2021-09-07 13:00:00,70.88,59.79,Upper West (Bedroom),77.0,42.0,Outside
2021-09-07 13:00:00,77.0,42.0,Outside,77.0,42.0,Outside
2021-09-07 14:00:00,65.12,70.3,Lower Northeast,81.0,36.0,Outside
2021-09-07 14:00:00,71.24,56.4,Backyard,81.0,36.0,Outside
2021-09-07 14:00:00,64.22,70.8,Lower Southeast,81.0,36.0,Outside
2021-09-07 14:00:00,64.4,78.9,Lower Southwest,81.0,36.0,Outside
2021-09-07 14:00:00,71.96,60.1,Upper East (Garage),81.0,36.0,Outside
2021-09-07 14:00:00,70.88,59.19,Upper West (Bedroom),81.0,36.0,Outside
2021-09-07 14:00:00,81.0,36.0,Outside,81.0,36.0,Outside
2021-09-07 15:00:00,65.12,70.6,Lower Northeast,83.0,34.0,Outside
2021-09-07 15:00:00,71.06,57.8,Backyard,83.0,34.0,Outside
2021-09-07 15:00:00,64.22,71.1,Lower Southeast,83.0,34.0,Outside
2021-09-07 15:00:00,64.58,79.5,Lower Southwest,83.0,34.0,Outside
2021-09-07 15:00:00,71.96,59.7,Upper East (Garage),83.0,34.0,Outside
2021-09-07 15:00:00,71.6,58.59,Upper West (Bedroom),83.0,34.0,Outside
2021-09-07 15:00:00,83.0,34.0,Outside,83.0,34.0,Outside
2021-09-07 16:00:00,65.3,72.5,Lower Northeast,86.0,30.0,Outside
2021-09-07 16:00:00,79.7,49.2,Backyard,86.0,30.0,Outside
2021-09-07 16:00:00,64.76,71.1,Lower Southeast,86.0,30.0,Outside
2021-09-07 16:00:00,64.94,80.8,Lower Southwest,86.0,30.0,Outside
2021-09-07 16:00:00,71.96,60.9,Upper East (Garage),86.0,30.0,Outside
2021-09-07 16:00:00,72.14,58.59,Upper West (Bedroom),86.0,30.0,Outside
2021-09-07 16:00:00,86.0,30.0,Outside,86.0,30.0,Outside
2021-09-07 17:00:00,65.48,71.3,Lower Northeast,88.0,28.0,Outside
2021-09-07 17:00:00,83.12,46.1,Backyard,88.0,28.0,Outside
2021-09-07 17:00:00,64.58,71.5,Lower Southeast,88.0,28.0,Outside
2021-09-07 17:00:00,64.76,79.8,Lower Southwest,88.0,28.0,Outside
2021-09-07 17:00:00,72.14,61.2,Upper East (Garage),88.0,28.0,Outside
2021-09-07 17:00:00,72.32,58.69,Upper West (Bedroom),88.0,28.0,Outside
2021-09-07 17:00:00,88.0,28.0,Outside,88.0,28.0,Outside
2021-09-07 18:00:00,65.48,72.1,Lower Northeast,88.0,27.0,Outside
2021-09-07 18:00:00,82.76,45.8,Backyard,88.0,27.0,Outside
2021-09-07 18:00:00,64.94,71.4,Lower Southeast,88.0,27.0,Outside
2021-09-07 18:00:00,64.94,81.1,Lower Southwest,88.0,27.0,Outside
2021-09-07 18:00:00,72.14,60.3,Upper East (Garage),88.0,27.0,Outside
2021-09-07 18:00:00,72.5,57.89,Upper West (Bedroom),88.0,27.0,Outside
2021-09-07 18:00:00,88.0,27.0,Outside,88.0,27.0,Outside
2021-09-07 19:00:00,65.66,72.8,Lower Northeast,86.0,31.0,Outside
2021-09-07 19:00:00,79.7,50.5,Backyard,86.0,31.0,Outside
2021-09-07 19:00:00,64.58,71.9,Lower Southeast,86.0,31.0,Outside
2021-09-07 19:00:00,64.94,82.8,Lower Southwest,86.0,31.0,Outside
2021-09-07 19:00:00,72.14,62.1,Upper East (Garage),86.0,31.0,Outside
2021-09-07 19:00:00,72.14,59.29,Upper West (Bedroom),86.0,31.0,Outside
2021-09-07 19:00:00,86.0,31.0,Outside,86.0,31.0,Outside
2021-09-07 20:00:00,65.84,74.5,Lower Northeast,82.0,35.0,Outside
2021-09-07 20:00:00,74.3,56.7,Backyard,82.0,35.0,Outside
2021-09-07 20:00:00,64.58,72.2,Lower Southeast,82.0,35.0,Outside
2021-09-07 20:00:00,64.76,81.9,Lower Southwest,82.0,35.0,Outside
2021-09-07 20:00:00,72.32,62.2,Upper East (Garage),82.0,35.0,Outside
2021-09-07 20:00:00,71.78,61.49,Upper West (Bedroom),82.0,35.0,Outside
2021-09-07 20:00:00,82.0,35.0,Outside,82.0,35.0,Outside
2021-09-07 21:00:00,65.48,73.5,Lower Northeast,81.0,39.0,Outside
2021-09-07 21:00:00,71.6,58.8,Backyard,81.0,39.0,Outside
2021-09-07 21:00:00,64.94,72.1,Lower Southeast,81.0,39.0,Outside
2021-09-07 21:00:00,64.94,83.4,Lower Southwest,81.0,39.0,Outside
2021-09-07 21:00:00,72.32,61.2,Upper East (Garage),81.0,39.0,Outside
2021-09-07 21:00:00,71.6,61.99,Upper West (Bedroom),81.0,39.0,Outside
2021-09-07 21:00:00,81.0,39.0,Outside,81.0,39.0,Outside
2021-09-07 22:00:00,65.48,75.1,Lower Northeast,76.0,54.0,Outside
2021-09-07 22:00:00,70.34,60.2,Backyard,76.0,54.0,Outside
2021-09-07 22:00:00,64.76,72.2,Lower Southeast,76.0,54.0,Outside
2021-09-07 22:00:00,64.76,82.4,Lower Southwest,76.0,54.0,Outside
2021-09-07 22:00:00,72.32,60.8,Upper East (Garage),76.0,54.0,Outside
2021-09-07 22:00:00,71.42,62.19,Upper West (Bedroom),76.0,54.0,Outside
2021-09-07 22:00:00,76.0,54.0,Outside,76.0,54.0,Outside
2021-09-07 23:00:00,65.3,75.4,Lower Northeast,77.0,46.0,Outside
2021-09-07 23:00:00,65.3,75.4,Lower Northeast,77.0,46.0,Outside
2021-09-07 23:00:00,69.98,61.2,Backyard,77.0,46.0,Outside
2021-09-07 23:00:00,69.98,61.2,Backyard,77.0,46.0,Outside
2021-09-07 23:00:00,64.76,72.2,Lower Southeast,77.0,46.0,Outside
2021-09-07 23:00:00,64.76,72.2,Lower Southeast,77.0,46.0,Outside
2021-09-07 23:00:00,64.76,83.1,Lower Southwest,77.0,46.0,Outside
2021-09-07 23:00:00,64.76,83.1,Lower Southwest,77.0,46.0,Outside
2021-09-07 23:00:00,72.32,61.6,Upper East (Garage),77.0,46.0,Outside
2021-09-07 23:00:00,72.32,61.6,Upper East (Garage),77.0,46.0,Outside
2021-09-07 23:00:00,71.42,62.09,Upper West (Bedroom),77.0,46.0,Outside
2021-09-07 23:00:00,71.42,62.09,Upper West (Bedroom),77.0,46.0,Outside
2021-09-07 23:00:00,77.0,46.0,Outside,77.0,46.0,Outside
2021-09-07 23:00:00,77.0,46.0,Outside,77.0,46.0,Outside
2021-09-07 23:00:00,77.0,46.0,Outside,77.0,46.0,Outside
2021-09-07 23:00:00,77.0,46.0,Outside,77.0,46.0,Outside
2021-09-08 00:00:00,65.3,74.9,Lower Northeast,77.0,43.0,Outside
2021-09-08 00:00:00,69.62,62.0,Backyard,77.0,43.0,Outside
2021-09-08 00:00:00,64.76,72.4,Lower Southeast,77.0,43.0,Outside
2021-09-08 00:00:00,64.76,83.6,Lower Southwest,77.0,43.0,Outside
2021-09-08 00:00:00,72.32,63.0,Upper East (Garage),77.0,43.0,Outside
2021-09-08 00:00:00,71.24,62.49,Upper West (Bedroom),77.0,43.0,Outside
2021-09-08 00:00:00,77.0,43.0,Outside,77.0,43.0,Outside
2021-09-08 01:00:00,65.12,74.6,Lower Northeast,76.0,42.0,Outside
2021-09-08 01:00:00,68.72,62.7,Backyard,76.0,42.0,Outside
2021-09-08 01:00:00,64.58,72.6,Lower Southeast,76.0,42.0,Outside
2021-09-08 01:00:00,64.76,83.2,Lower Southwest,76.0,42.0,Outside
2021-09-08 01:00:00,72.32,63.6,Upper East (Garage),76.0,42.0,Outside
2021-09-08 01:00:00,71.24,62.59,Upper West (Bedroom),76.0,42.0,Outside
2021-09-08 01:00:00,76.0,42.0,Outside,76.0,42.0,Outside
2021-09-08 02:00:00,65.12,74.8,Lower Northeast,75.0,44.0,Outside
2021-09-08 02:00:00,68.0,64.6,Backyard,75.0,44.0,Outside
2021-09-08 02:00:00,64.4,72.6,Lower Southeast,75.0,44.0,Outside
2021-09-08 02:00:00,64.58,81.3,Lower Southwest,75.0,44.0,Outside
2021-09-08 02:00:00,72.32,63.8,Upper East (Garage),75.0,44.0,Outside
2021-09-08 02:00:00,71.06,62.29,Upper West (Bedroom),75.0,44.0,Outside
2021-09-08 02:00:00,75.0,44.0,Outside,75.0,44.0,Outside
2021-09-08 03:00:00,64.94,72.9,Lower Northeast,71.0,51.0,Outside
2021-09-08 03:00:00,65.3,66.3,Backyard,71.0,51.0,Outside
2021-09-08 03:00:00,64.4,72.6,Lower Southeast,71.0,51.0,Outside
2021-09-08 03:00:00,64.4,80.0,Lower Southwest,71.0,51.0,Outside
2021-09-08 03:00:00,72.14,61.9,Upper East (Garage),71.0,51.0,Outside
2021-09-08 03:00:00,70.88,63.19,Upper West (Bedroom),71.0,51.0,Outside
2021-09-08 03:00:00,71.0,51.0,Outside,71.0,51.0,Outside
2021-09-08 04:00:00,64.4,70.1,Lower Northeast,70.0,53.0,Outside
2021-09-08 04:00:00,62.96,66.5,Backyard,70.0,53.0,Outside
2021-09-08 04:00:00,64.22,72.3,Lower Southeast,70.0,53.0,Outside
2021-09-08 04:00:00,64.4,78.7,Lower Southwest,70.0,53.0,Outside
2021-09-08 04:00:00,72.14,60.6,Upper East (Garage),70.0,53.0,Outside
2021-09-08 04:00:00,70.7,62.39,Upper West (Bedroom),70.0,53.0,Outside
2021-09-08 04:00:00,70.0,53.0,Outside,70.0,53.0,Outside
2021-09-08 05:00:00,64.04,67.9,Lower Northeast,68.0,65.0,Outside
2021-09-08 05:00:00,61.34,66.9,Backyard,68.0,65.0,Outside
2021-09-08 05:00:00,64.22,72.0,Lower Southeast,68.0,65.0,Outside
2021-09-08 05:00:00,64.22,77.6,Lower Southwest,68.0,65.0,Outside
2021-09-08 05:00:00,71.96,59.2,Upper East (Garage),68.0,65.0,Outside
2021-09-08 05:00:00,70.52,60.09,Upper West (Bedroom),68.0,65.0,Outside
2021-09-08 05:00:00,68.0,65.0,Outside,68.0,65.0,Outside
2021-09-08 06:00:00,63.68,67.1,Lower Northeast,67.0,66.0,Outside
2021-09-08 06:00:00,60.44,67.6,Backyard,67.0,66.0,Outside
2021-09-08 06:00:00,64.22,71.9,Lower Southeast,67.0,66.0,Outside
2021-09-08 06:00:00,64.04,76.3,Lower Southwest,67.0,66.0,Outside
2021-09-08 06:00:00,71.96,58.1,Upper East (Garage),67.0,66.0,Outside
2021-09-08 06:00:00,70.34,59.19,Upper West (Bedroom),67.0,66.0,Outside
2021-09-08 06:00:00,67.0,66.0,Outside,67.0,66.0,Outside
2021-09-08 07:00:00,63.5,66.5,Lower Northeast,63.0,70.0,Outside
2021-09-08 07:00:00,59.54,67.7,Backyard,63.0,70.0,Outside
2021-09-08 07:00:00,64.22,71.8,Lower Southeast,63.0,70.0,Outside
2021-09-08 07:00:00,64.04,75.4,Lower Southwest,63.0,70.0,Outside
2021-09-08 07:00:00,71.78,57.7,Upper East (Garage),63.0,70.0,Outside
2021-09-08 07:00:00,70.34,60.39,Upper West (Bedroom),63.0,70.0,Outside
2021-09-08 07:00:00,63.0,70.0,Outside,63.0,70.0,Outside
2021-09-08 08:00:00,63.68,68.2,Lower Northeast,65.0,73.0,Outside
2021-09-08 08:00:00,59.9,69.4,Backyard,65.0,73.0,Outside
2021-09-08 08:00:00,64.04,75.4,Lower Southwest,65.0,73.0,Outside
2021-09-08 08:00:00,70.34,59.99,Upper West (Bedroom),65.0,73.0,Outside
2021-09-08 08:00:00,65.0,73.0,Outside,65.0,73.0,Outside
